貸借取引対象銘柄一覧,20251219,,,,,,,,,
貸借申込日,コード,銘柄名,貸借銘柄区分（東証）,貸借銘柄区分（ＣＸＪ）,貸借銘柄区分（ＪＮＸ）,貸借銘柄区分（ＯＤＸ）,貸借銘柄区分（ＪＡＸ）,貸借銘柄区分（名証）,貸借銘柄区分（福証）,貸借銘柄区分（札証）
20251222,383A,ＭＸＳＳＰ５００均等,1,2,2,2,2,0,0,0
20251222,3840,パス,2,2,2,2,2,0,0,0
20251222,3841,ジーダット,2,2,2,2,2,0,0,0
20251222,3842,ネクストジェン,2,2,2,2,2,2,0,0
20251222,3843,フリービット,1,2,2,2,2,0,0,0
20251222,3844,コムチュア,1,1,1,1,1,0,0,0
20251222,3845,アイフリークモバイル,2,2,2,2,2,0,0,0
20251222,3848,データ・アプリケショ,1,2,2,2,2,0,0,0
20251222,3849,日本テクノ・ラボ,0,0,0,0,0,0,0,2
20251222,3850,ＮＴＴＤイントラマト,2,2,2,2,2,0,0,0
20251222,3851,日本一ソフトウェア,1,2,2,2,2,0,0,0
20251222,3853,アステリア,1,2,2,2,2,0,0,0
20251222,3854,アイル,2,2,2,2,2,0,0,0
20251222,3856,Ａｂａｌａｎｃｅ,2,2,2,2,2,0,0,0
20251222,3858,ユビキタスＡＩ,2,2,2,2,2,0,0,0
20251222,3861,王子ホールディングス,1,1,1,1,1,0,0,0
20251222,3863,日本製紙,1,1,1,1,1,0,0,0
20251222,3864,三菱製紙,1,2,2,2,2,0,0,0
20251222,3865,北越コーポレーション,1,1,1,1,1,0,0,0
20251222,386A,みのや,2,2,2,2,2,0,0,0
20251222,3877,中越パルプ工業,1,2,2,2,2,0,0,0
20251222,3878,巴川コーポレーション,1,2,2,2,2,0,0,0
20251222,387A,フラー,2,2,2,2,2,0,0,0
20251222,3880,大王製紙,1,1,1,1,1,0,0,0
20251222,3891,ニッポン高度紙工業,1,2,2,2,2,0,0,0
20251222,3892,岡山製紙,1,2,2,2,2,0,0,0
20251222,3895,ハビックス,2,2,2,2,2,0,0,0
20251222,3896,阿波製紙,2,2,2,2,2,0,0,0
20251222,3900,クラウドワークス,1,2,2,2,2,0,0,0
20251222,3901,マークラインズ,1,1,1,1,1,0,0,0
20251222,3902,ＭＤＶ,1,1,1,1,1,0,0,0
20251222,3903,ｇｕｍｉ,1,1,1,1,1,0,0,0
20251222,3904,カヤック,2,2,2,2,2,0,0,0
20251222,3905,データセクション,1,2,2,2,2,0,0,0
20251222,3907,シリコンスタジオ,2,2,2,2,2,0,0,0
20251222,3908,コラボス,2,2,2,2,2,0,0,0
20251222,3909,ショーケース,2,2,2,2,2,0,0,0
20251222,3910,エムケイシステム,2,2,2,2,2,0,0,0
20251222,3911,Ａｉｍｉｎｇ,2,2,2,2,2,0,0,0
20251222,3912,モバイルファクトリー,1,2,2,2,2,0,0,0
20251222,3913,ＧｒｅｅｎＢｅｅ,2,2,2,2,2,0,0,0
20251222,3914,ＪＩＧ－ＳＡＷ,1,1,1,1,1,0,0,0
20251222,3915,テラスカイ,1,2,2,2,2,0,0,0
20251222,3916,ＤＩＴ,1,2,1,1,1,0,0,0
20251222,3917,アイリッジ,1,2,2,2,2,0,0,0
20251222,3918,ＰＣＩＨＤ,2,2,2,2,2,0,0,0
20251222,391A,山忠,0,0,0,0,0,2,0,0
20251222,3920,アイビーシー,1,2,2,2,2,0,0,0
20251222,3921,ネオジャパン,1,2,2,2,2,0,0,0
20251222,3922,ＰＲ　ＴＩＭＥＳ,1,2,2,2,2,1,0,0
20251222,3923,ラクス,1,1,1,1,1,0,0,0
20251222,3924,ランドコンピュータ,1,2,2,2,2,0,0,0
20251222,3925,ダブルスタンダード,2,2,2,2,2,0,0,0
20251222,3926,オープンドア,2,2,2,2,2,0,0,0
20251222,3927,フーバーブレイン,2,2,2,2,2,0,0,0
20251222,3928,マイネット,1,2,2,2,2,0,0,0
20251222,3929,ソーシャルワイヤー,2,2,2,2,2,0,0,0
20251222,392A,ｉＳＱトップ,2,2,2,2,2,0,0,0
20251222,3930,はてな,2,2,2,2,2,0,0,0
20251222,3931,バリューゴルフ,2,2,2,2,2,0,0,0
20251222,3932,アカツキ,1,1,1,1,1,0,0,0
20251222,3933,チエル,1,2,2,2,2,0,0,0
20251222,3934,ベネフィットジャパン,2,2,2,2,2,0,0,0
20251222,3935,エディア,2,2,2,2,2,0,0,0
20251222,3936,グローバルウェイ,2,2,2,2,2,0,0,0
20251222,3937,Ｕｂｉｃｏｍ,1,2,2,2,2,0,0,0
20251222,3939,カナミックＮ,1,2,2,2,2,0,0,0
20251222,3940,ノムラシステム,1,2,2,2,2,0,0,0
20251222,3941,レンゴー,1,1,1,1,1,0,0,0
20251222,3943,大石産業,2,2,2,2,2,0,2,0
20251222,3944,古林紙工,2,2,2,2,2,0,0,0
20251222,3945,スーパーバッグ,2,2,2,2,2,0,0,0
20251222,3946,トーモク,1,1,1,1,1,0,0,1
20251222,3947,ダイナパック,1,2,2,2,2,1,0,0
20251222,3948,光ビジネスフォーム,2,2,2,2,2,0,0,0
20251222,394A,業界改革厳選テレビ,2,2,2,2,2,0,0,0
20251222,3950,ザ・パック,1,1,1,1,1,0,0,0
20251222,3951,朝日印刷,1,2,2,2,2,0,0,0
20251222,3953,大村紙業,2,2,2,2,2,0,0,0
20251222,3954,昭和パックス,2,2,2,2,2,0,0,0
20251222,3955,イムラ,1,2,2,2,2,0,0,0
20251222,3958,笹徳印刷,2,2,2,2,2,2,0,0
20251222,395A,業界改革厳選地銀,2,2,2,2,2,0,0,0
20251222,3961,シルバーエッグ,2,2,2,2,2,0,0,0
20251222,3962,チェンジＨＤ,1,1,1,1,1,0,0,0
20251222,3963,シンクロ・フード,1,2,2,2,2,0,0,0
20251222,3964,オークネット,1,1,1,1,1,0,0,0
20251222,3965,ＣＡＰ,2,2,2,2,2,0,0,0
20251222,3967,エルテス,2,2,2,2,2,0,0,0
20251222,3968,セグエグループ,1,2,2,2,2,0,0,0
20251222,3969,エイトレッド,2,2,2,2,2,0,0,0
20251222,396A,業界改革厳選ＲＥＩＴ,2,2,2,2,2,0,0,0
20251222,3970,イノベーション,2,2,2,2,2,0,0,0
20251222,3974,ＳＣＡＴ,2,2,2,2,2,2,0,0
20251222,3977,フュージョン,0,0,0,0,0,0,0,2
20251222,3979,うるる,2,2,2,2,2,0,0,0
20251222,3981,ビーグリー,2,2,2,2,2,0,0,0
20251222,3983,オロ,1,1,1,1,1,0,0,0
20251222,3984,ユーザーローカル,1,2,2,2,2,0,0,0
20251222,3985,テモナ,2,2,2,2,2,0,0,0
20251222,3986,ビーブレイク,2,2,2,2,2,0,0,0
20251222,3987,エコモット,1,2,2,2,2,0,0,1
20251222,3988,ＳＹＳＨＤ,2,2,2,2,2,0,0,0
20251222,3989,シェアリングＴ,2,2,2,2,2,0,0,0
20251222,3991,ウォンテッドリー,2,2,2,2,2,0,0,0
20251222,3992,ニーズウェル,1,2,2,2,2,0,0,0
20251222,3993,ＰＫＳＨＡ,1,1,1,1,1,0,0,0
20251222,3994,マネーフォワード,1,1,1,1,1,0,0,0
20251222,3996,サインポスト,1,2,2,2,2,0,0,0
20251222,3997,トレードワークス,1,2,2,2,2,0,0,0
20251222,3998,すららネット,1,2,2,2,2,0,0,0
20251222,399A,上場日経高配当５０,2,2,2,2,2,0,0,0
20251222,4004,レゾナックＨＤ,1,1,1,1,1,0,0,0
20251222,4005,住友化学,1,1,1,1,1,0,0,0
20251222,4008,住友精化,1,1,1,1,1,0,0,0
20251222,4011,ヘッドウォータース,2,2,2,2,2,0,0,0
20251222,4012,アクシス,1,2,2,2,2,0,0,0
20251222,4013,勤次郎,1,2,2,2,2,0,0,0
20251222,4014,カラダノート,2,2,2,2,2,0,0,0
20251222,4015,ペイクラウドＨＤ,2,2,2,2,2,0,0,0
20251222,4016,ＭＩＴＨＤ,2,2,2,2,2,0,0,0
20251222,4017,クリーマ,2,2,2,2,2,0,0,0
20251222,4018,ジオロケ,0,0,0,0,0,0,2,0
20251222,4019,スタメン,1,2,2,2,2,0,0,0
20251222,401A,Ｒ－霞ヶ関ホテル,2,0,2,2,2,0,0,0
20251222,4020,ビートレンド,2,2,2,2,2,0,0,0
20251222,4021,日産化学,1,1,1,1,1,0,0,0
20251222,4022,ラサ工業,1,2,2,2,2,0,0,0
20251222,4023,クレハ,1,1,1,1,1,0,0,0
20251222,4025,多木化学,1,1,1,1,1,0,0,0
20251222,4026,神島化学工業,1,2,2,2,2,0,0,0
20251222,4027,テイカ,1,1,1,1,1,0,0,0
20251222,4028,石原産業,1,1,1,1,1,0,0,0
20251222,402A,アクセルスペース,2,0,2,2,2,0,0,0
20251222,4031,片倉コープアグリ,1,2,2,2,2,0,0,0
20251222,4040,南海化学,2,2,2,2,2,0,0,0
20251222,4041,日本曹達,1,1,1,1,1,0,0,0
20251222,4042,東ソー,1,1,1,1,1,0,0,0
20251222,4043,トクヤマ,1,1,1,1,1,0,0,0
20251222,4044,セントラル硝子,1,1,1,1,1,0,0,0
20251222,4045,東亞合成,1,1,1,1,1,0,0,0
20251222,4046,大阪ソーダ,1,1,1,1,1,0,0,0
20251222,4047,関東電化工業,1,1,1,1,1,0,0,0
20251222,404A,ＧＸ中国テック１０,2,0,2,2,2,0,0,0
20251222,4051,ＧＭＯ－ＦＧ,2,2,2,2,2,0,0,0
20251222,4052,フィーチャ,2,2,2,2,2,0,0,0
20251222,4053,サンアスタリスク,1,1,1,1,1,0,0,0
20251222,4054,日本情報クリエイト,1,2,2,2,2,0,0,0
20251222,4055,ティアンドエスＧ,1,2,2,2,2,0,0,0
20251222,4056,ニューラルグループ,2,2,2,2,2,0,0,0
20251222,4057,インターファクトリー,2,2,2,2,2,0,0,0
20251222,4058,トヨクモ,1,2,2,2,2,0,0,0
20251222,4059,まぐまぐ,2,2,2,2,2,0,0,0
20251222,4060,ｒａｋｕｍｏ,1,2,2,2,2,0,0,0
20251222,4061,デンカ,1,1,1,1,1,0,0,0
20251222,4062,イビデン,1,1,1,1,1,1,0,0
20251222,4063,信越化学工業,1,1,1,1,1,1,0,0
20251222,4064,日本カーバイド工業,1,2,2,2,2,0,0,0
20251222,4068,ベイシス,2,2,2,2,2,0,0,0
20251222,4069,ＢｌｕｅＭｅｍｅ,2,2,2,2,2,0,0,0
20251222,4071,プラスアルファ,1,1,1,1,1,0,0,0
20251222,4072,電算システムＨＤ,1,1,1,1,1,1,0,0
20251222,4073,ジィ・シィ企画,2,2,2,2,2,0,0,0
20251222,4074,ラキール,1,2,2,2,2,0,0,0
20251222,4075,ブレインズ,2,2,2,2,2,0,0,0
20251222,4076,シイエヌエス,2,2,2,2,2,0,0,0
20251222,4078,堺化学工業,1,1,1,1,1,0,0,0
20251222,407A,ＵＮＩＣＯＮ　ＨＤ,2,0,2,2,2,0,0,0
20251222,4080,田中化学研究所,2,2,2,2,2,0,0,0
20251222,4082,第一稀元素化学工業,1,2,2,2,2,0,0,0
20251222,4088,エア・ウォーター,1,1,1,1,1,0,0,1
20251222,408A,ｉＳベストＡＩ,2,0,2,2,2,0,0,0
20251222,4091,日本酸素ＨＤ,1,1,1,1,1,0,0,0
20251222,4092,日本化学工業,1,1,1,1,1,0,0,0
20251222,4093,東邦アセチレン,2,2,2,2,2,0,0,0
20251222,4094,日本化学産業,2,2,2,2,2,0,0,0
20251222,4095,日本パーカライジング,1,1,1,1,1,0,0,0
20251222,4097,高圧ガス工業,1,1,1,1,1,0,0,0
20251222,4098,チタン工業,2,2,2,2,2,0,0,0
20251222,4099,四国化成ＨＤ,1,1,1,1,1,0,0,0
20251222,409A,オリオンビール,2,0,2,2,2,0,0,0
20251222,4100,戸田工業,1,2,2,2,2,0,0,0
20251222,4102,丸尾カルシウム,2,2,2,2,2,0,0,0
20251222,4107,伊勢化学工業,2,2,2,2,2,0,0,0
20251222,4109,ステラ　ケミファ,1,1,1,1,1,0,0,0
20251222,410A,ＧＭＯコマース,2,0,2,2,2,0,0,0
20251222,4112,保土谷化学工業,1,1,1,1,1,0,0,0
20251222,4113,田岡化学工業,2,2,2,2,2,0,0,0
20251222,4114,日本触媒,1,1,1,1,1,0,0,0
20251222,4116,大日精化工業,1,1,1,1,1,0,0,0
20251222,4118,カネカ,1,1,1,1,1,0,0,0
20251222,4119,日本ピグメントＨＤ,2,2,2,2,2,0,0,0
20251222,4120,スガイ化学工業,2,2,2,2,2,0,0,0
20251222,4124,大阪油化工業,2,2,2,2,2,0,0,0
20251222,4125,三和油化工業,2,2,2,2,2,2,0,0
20251222,412A,台湾テック５０,2,0,2,2,2,0,0,0
20251222,413A,ｉＦ台湾テック,2,0,2,2,2,0,0,0
20251222,414A,オーバーラップ,2,0,2,2,2,0,0,0
20251222,4151,協和キリン,1,1,1,1,1,0,0,0
20251222,415A,ＧＭＯＴＥ－ＨＤ,2,0,2,2,2,0,0,0
20251222,4165,プレイド,1,2,2,2,2,0,0,0
20251222,4166,かっこ,2,2,2,2,2,0,0,0
20251222,4167,ココペリ,1,2,2,2,2,0,0,0
20251222,4168,ヤプリ,1,2,2,2,2,0,0,0
20251222,4169,ＥＮＥＣＨＡＮＧＥ,2,2,2,2,2,0,0,0
20251222,416A,富士ユナイトＨＤ,1,0,2,2,2,0,0,0
20251222,4170,ＫａｉｚｅｎＰＦ,1,2,2,2,2,0,0,0
20251222,4171,グローバルＩ,2,2,2,2,2,0,0,0
20251222,4172,東和ハイシステム,2,2,2,2,2,0,0,0
20251222,4174,アピリッツ,2,2,2,2,2,0,0,0
20251222,4175,ｃｏｌｙ,2,2,2,2,2,0,0,0
20251222,4176,ココナラ,1,2,2,2,2,0,0,0
20251222,4177,ｉ‐ｐｌｕｇ,2,2,2,2,2,0,0,0
20251222,4178,Ｓイノベーション,2,2,2,2,2,0,0,0
20251222,4179,ジーネクスト,2,2,2,2,2,0,0,0
20251222,417A,ブルーゾーンＨＤ,1,0,1,1,1,0,0,0
20251222,4180,Ａｐｐｉｅｒ,2,2,2,2,2,0,0,0
20251222,4182,三菱瓦斯化学,1,1,1,1,1,0,0,0
20251222,4183,三井化学,1,1,1,1,1,0,0,0
20251222,4186,東京応化工業,1,1,1,1,1,0,0,0
20251222,4187,大阪有機化学工業,1,1,1,1,1,0,0,0
20251222,4188,三菱ケミカルグループ,1,1,1,1,1,0,0,0
20251222,4189,ＫＨネオケム,1,1,1,1,1,0,0,0
20251222,418A,ウリドキ,0,0,0,0,0,2,0,0
20251222,4192,スパイダープラス,1,2,2,2,2,0,0,0
20251222,4193,ファブリカＨＤ,2,2,2,2,2,0,0,0
20251222,4194,ビジョナル,1,1,1,1,1,0,0,0
20251222,4196,ネオマーケティング,2,2,2,2,2,2,0,0
20251222,4197,アスマーク,2,2,2,2,2,0,0,0
20251222,4198,テンダ,2,2,2,2,2,0,0,0
20251222,4199,ワンダープラネット,2,2,2,2,2,0,0,0
20251222,4202,ダイセル,1,1,1,1,1,0,0,0
20251222,4203,住友ベークライト,1,1,1,1,1,0,0,0
20251222,4204,積水化学工業,1,1,1,1,1,0,0,0
20251222,4205,日本ゼオン,1,1,1,1,1,0,0,0
20251222,4206,アイカ工業,1,1,1,1,1,1,0,0
20251222,4208,ＵＢＥ,1,1,1,1,1,0,0,0
20251222,4212,積水樹脂,1,1,1,1,1,0,0,0
20251222,4216,旭有機材,1,1,1,1,1,0,0,0
20251222,4218,ニチバン,1,1,1,1,1,0,0,0
20251222,421A,ムービン,2,0,2,2,2,0,0,0
20251222,4220,リケンテクノス,1,1,1,1,1,0,0,0
20251222,4221,大倉工業,1,1,1,1,1,0,0,0
20251222,4222,児玉化学工業,2,2,2,2,2,0,0,0
20251222,4224,ロンシール工業,2,2,2,2,2,0,0,0
20251222,4228,積水化成品工業,1,1,1,1,1,0,0,0
20251222,4229,群栄化学工業,1,1,1,1,1,0,0,0
20251222,4231,タイガースポリマー,1,2,2,2,2,0,0,0
20251222,4234,サンエー化研,2,2,2,2,2,0,0,0
20251222,4235,ＵＦＨＤ,2,2,2,2,2,0,0,0
20251222,4237,フジプレアム,1,2,2,2,2,0,0,0
20251222,4238,ミライアル,2,2,2,2,2,0,0,0
20251222,423A,ライオン事務器,2,0,2,2,2,0,0,0
20251222,4240,クラスターＴ,2,2,2,2,2,2,0,0
20251222,4241,アテクト,2,2,2,2,2,0,0,0
20251222,4242,タカギセイコー,1,2,2,2,2,0,0,0
20251222,4243,ニックス,2,2,2,2,2,0,0,0
20251222,4245,ダイキアクシス,1,2,2,2,2,0,0,0
20251222,4246,ダイキョーニシカワ,1,1,1,1,1,0,0,0
20251222,4247,ポバール興業,2,2,2,2,2,2,0,0
20251222,4248,竹本容器,1,2,2,2,2,0,0,0
20251222,4249,森六,1,1,1,1,1,0,0,0
20251222,424A,ＧＸゴールドＨ,2,0,2,2,2,0,0,0
20251222,4250,フロンティア,0,0,0,0,0,0,2,0
20251222,4251,恵和,1,2,2,2,2,0,0,0
20251222,4255,ＴＨＥＣＯＯ,2,2,2,2,2,0,0,0
20251222,4256,サインド,2,2,2,2,2,0,0,0
20251222,4258,網屋,1,2,2,2,2,0,0,0
20251222,4259,エクサウィザーズ,2,2,2,2,2,0,0,0
20251222,425A,ＧＸゴールド,2,0,2,2,2,0,0,0
20251222,4260,ハイブリッドテク,2,2,2,2,2,0,0,0
20251222,4261,アジアクエスト,2,2,2,2,2,0,0,0
20251222,4262,ニフティライフ,1,2,2,2,2,0,0,0
20251222,4263,サスメド,1,2,2,2,2,0,0,0
20251222,4264,セキュア,2,2,2,2,2,0,0,0
20251222,4265,ＩＧＳ,2,2,2,2,2,0,0,0
20251222,426A,ＳＰ５００ＥＷＨ無,2,0,2,2,2,0,0,0
20251222,4270,ＢｅｅＸ,2,2,2,2,2,0,0,0
20251222,4272,日本化薬,1,1,1,1,1,0,0,0
20251222,4274,細谷火工,2,2,2,2,2,0,0,0
20251222,4275,カーリット,1,2,2,2,2,0,0,0
20251222,4284,ソルクシーズ,2,2,2,2,2,0,0,0
20251222,4286,ＣＬホールディングス,1,2,2,2,2,0,0,0
20251222,4287,ジャストプランニング,2,2,2,2,2,0,0,0
20251222,4288,アズジェント,1,2,2,2,2,0,0,0
20251222,428A,サイプレスＨＤ,2,0,2,2,2,0,0,0
20251222,4290,プレステージＩＮ,1,1,1,1,1,0,0,0
20251222,4293,セプテーニＨＤ,1,1,1,1,1,0,0,0
20251222,4299,ハイマックス,1,2,2,2,2,0,0,0
20251222,429A,テクセンド,2,0,2,2,2,0,0,0
20251222,4301,アミューズ,1,1,1,1,1,0,0,0
20251222,4307,野村総合研究所,1,1,1,1,1,0,0,0
20251222,4308,Ｊストリーム,2,2,2,2,2,0,0,0
20251222,4310,ドリームインキュベタ,1,2,1,1,1,0,0,0
20251222,4316,ビーマップ,2,2,2,2,2,0,0,0
20251222,4317,レイ,2,2,2,2,2,0,0,0
20251222,4318,クイック,1,1,1,1,1,0,0,0
20251222,431A,ユーソナー,2,0,2,2,2,0,0,0
20251222,4320,ＣＥホールディングス,2,2,2,2,2,0,0,2
20251222,4323,日本システム技術,1,2,1,1,1,0,0,0
20251222,4324,電通グループ,1,1,1,1,1,0,0,0
20251222,4326,インテージＨＤ,1,1,1,1,1,0,0,0
20251222,4331,Ｔ＆Ｇニーズ,2,2,2,2,2,0,0,0
20251222,4333,東邦システムサイエン,2,2,2,2,2,0,0,0
20251222,4334,ユークス,2,2,2,2,2,0,0,0
20251222,4335,ＩＰＳＨＤ,2,2,2,2,2,0,0,0
20251222,4337,ぴあ,1,1,1,1,1,0,0,0
20251222,4341,西菱電機,2,2,2,2,2,0,0,0
20251222,4343,イオンファンタジー,1,1,1,1,1,0,0,0
20251222,4344,ソースネクスト,1,1,1,1,1,0,0,0
20251222,4345,シーティーエス,1,1,1,1,1,0,0,0
20251222,4346,ＮＥＸＹＺ．Ｇ,1,2,2,2,2,0,0,0
20251222,4347,ブロードメディア,1,2,2,2,2,0,0,0
20251222,4350,メディカルシステム,2,2,2,2,2,0,0,0
20251222,4351,山田債権,1,2,2,2,2,0,0,0
20251222,4356,応用技術,2,2,2,2,2,0,0,0
20251222,435A,ｉＦ日本配当ローテ,2,0,2,2,2,0,0,0
20251222,4360,マナック・ケミカルＰ,2,2,2,2,2,0,0,0
20251222,4361,川口化学工業,2,2,2,2,2,2,0,0
20251222,4362,日本精化,1,1,1,1,1,0,0,0
20251222,4365,松本油脂製薬,2,2,2,2,2,0,0,0
20251222,4366,ダイトーケミックス,2,2,2,2,2,0,0,0
20251222,4367,広栄化学,1,2,2,2,2,0,0,0
20251222,4368,扶桑化学工業,1,1,1,1,1,0,0,0
20251222,4369,トリケミカル研究所,1,1,1,1,1,0,0,0
20251222,436A,サイバーＳＯＬ,2,0,2,2,2,0,0,0
20251222,4370,モビルス,2,2,2,2,2,0,0,0
20251222,4371,ＣＣＴ,1,2,2,2,2,0,0,0
20251222,4372,ユミルリンク,2,2,2,2,2,0,0,0
20251222,4373,シンプレクスＨＤ,1,1,1,1,1,0,0,0
20251222,4374,ロボペイ,2,2,2,2,2,0,0,0
20251222,4375,セーフィー,1,2,2,2,2,0,0,0
20251222,4376,くふうカンパニー,2,2,2,2,2,0,0,0
20251222,4377,ワンキャリア,2,2,2,2,2,0,0,0
20251222,4378,ＣＩＮＣ,2,2,2,2,2,0,0,0
20251222,4379,Ｐｈｏｔｏｓｙｎｔｈ,2,2,2,2,2,0,0,0
20251222,4380,Ｍマート,2,2,2,2,2,0,0,0
20251222,4381,ビープラッツ,2,2,2,2,2,0,0,0
20251222,4382,ＨＥＲＯＺ,1,2,2,2,2,0,0,0
20251222,4384,ラクスル,1,1,1,1,1,0,0,0
20251222,4385,メルカリ,1,1,1,1,1,0,0,0
20251222,4386,ＳＩＧグループ,1,2,2,2,2,0,0,0
20251222,4387,ＺＵＵ,2,2,2,2,2,0,0,0
20251222,4388,エーアイ,1,2,2,2,2,0,0,0
20251222,4389,プロパティＤＢＫ,2,2,2,2,2,0,0,0
20251222,438A,インフキュリオン,2,0,2,2,2,0,0,0
20251222,4390,ｉｐｓ,1,2,2,2,2,0,0,0
20251222,4391,ロジザード,2,2,2,2,2,0,0,0
20251222,4392,ＦＩＧ,1,2,2,2,2,0,1,0
20251222,4393,バンクオブイノベ,1,2,2,2,2,0,0,0
20251222,4394,エクスモーション,2,2,2,2,2,0,0,0
20251222,4395,アクリート,2,2,2,2,2,0,0,0
20251222,4396,システムサポートＨＤ,1,2,2,2,2,0,0,0
20251222,4397,チームスピリット,2,2,2,2,2,0,0,0
20251222,4398,ＢＢＳｅｃ,2,2,2,2,2,0,0,0
20251222,4401,ＡＤＥＫＡ,1,1,1,1,1,0,0,0
20251222,4403,日油,1,1,1,1,1,0,0,0
20251222,4404,ミヨシ油脂,1,2,2,2,2,0,0,0
20251222,4406,新日本理化,1,2,2,2,2,0,0,0
20251222,4409,東邦化学工業,2,2,2,2,2,0,0,0
20251222,4410,ハリマ化成グループ,1,2,2,2,2,0,0,0
20251222,4412,サイエンスアーツ,2,2,2,2,2,0,0,0
20251222,4413,ボードルア,2,2,2,2,2,0,0,0
20251222,4414,フレクト,2,2,2,2,2,0,0,0
20251222,4415,ブロードエンター,2,2,2,2,2,0,0,0
20251222,4416,ＴｒｕｅＤａｔａ,2,2,2,2,2,0,0,0
20251222,4417,グローバルセキュ,2,2,2,2,2,0,0,0
20251222,4418,ＪＤＳＣ,1,2,2,2,2,0,0,0
20251222,4419,Ｆｉｎａｔｅｘｔ,2,2,2,2,2,0,0,0
20251222,441A,ＮＥ,2,0,2,2,2,0,0,0
20251222,4420,イーソル,1,2,2,2,2,0,0,0
20251222,4421,ディ・アイ・システム,2,2,2,2,2,0,0,0
20251222,4422,ＶＡＬＵＥＮＥＸ,2,2,2,2,2,0,0,0
20251222,4424,Ａｍａｚｉａ,1,2,2,2,2,0,0,0
20251222,4425,Ｋｕｄａｎ,1,2,2,2,2,0,0,0
20251222,4427,ＥｄｕＬａｂ,2,2,2,2,2,0,0,0
20251222,4428,シノプス,1,2,2,2,2,0,0,0
20251222,4429,リックソフト,1,2,2,2,2,0,0,0
20251222,442A,クラシコ,2,0,2,2,2,0,0,0
20251222,4430,東海ソフト,2,2,2,2,2,2,0,0
20251222,4431,スマレジ,1,2,2,2,2,0,0,0
20251222,4432,ウイングアーク１ｓｔ,1,1,1,1,1,0,0,0
20251222,4433,ヒトコムＨＤ,2,2,2,2,2,0,0,0
20251222,4434,サーバーワークス,1,2,2,2,2,0,0,0
20251222,4436,ミンカブ,1,2,2,2,2,0,0,0
20251222,4437,ＧＤＨ,2,2,2,2,2,0,0,0
20251222,4438,Ｗｅｌｂｙ,2,2,2,2,2,0,0,0
20251222,4439,東名,1,2,2,2,2,1,0,0
20251222,443A,ｉＦＪリート２,2,0,2,2,2,0,0,0
20251222,4440,ヴィッツ,1,2,2,2,2,0,0,0
20251222,4441,トビラシステムズ,2,2,2,2,2,0,0,0
20251222,4442,バルテスＨＤ,1,2,2,2,2,0,0,0
20251222,4443,Ｓａｎｓａｎ,1,1,1,1,1,0,0,0
20251222,4444,インフォネット,2,2,2,2,2,0,0,0
20251222,4445,リビンＴ,2,2,2,2,2,2,0,0
20251222,4446,Ｌｉｎｋ－Ｕグループ,1,2,2,2,2,0,0,0
20251222,4447,ピー・ビーシステムズ,1,2,2,2,2,0,1,0
20251222,4448,ｋｕｂｅｌｌ,1,2,2,2,2,0,0,0
20251222,4449,ギフティ,1,1,1,1,1,0,0,0
20251222,4450,ＰＳＯＬ,2,2,2,2,2,0,0,0
20251222,4452,花王,1,1,1,1,1,0,0,0
20251222,4461,第一工業製薬,1,1,1,1,1,0,0,0
20251222,4462,石原ケミカル,1,2,2,2,2,0,0,0
20251222,4463,日華化学,2,2,2,2,2,2,0,0
20251222,4464,ソフト９９,1,2,2,2,2,0,0,0
20251222,4465,ニイタカ,1,2,2,2,2,0,0,0
20251222,446A,ノースサンド,2,0,2,2,2,0,0,0
20251222,4471,三洋化成工業,1,1,1,1,1,0,0,0
20251222,4475,ＨＥＮＮＧＥ,1,1,1,1,1,0,0,0
20251222,4476,ＡＩ　ＣＲＯＳＳ,2,2,2,2,2,0,0,0
20251222,4477,ＢＡＳＥ,1,1,1,1,1,0,0,0
20251222,4478,フリー,1,1,1,1,1,0,0,0
20251222,4479,マクアケ,2,2,2,2,2,0,0,0
20251222,447A,ＳＳゴールドヘッジ無,2,0,2,2,2,0,0,0
20251222,4480,メドレー,1,1,1,1,1,0,0,0
20251222,4481,ベース,1,1,1,1,1,0,0,0
20251222,4482,ウィルズ,1,2,2,2,2,0,0,0
20251222,4483,ＪＭＤＣ,1,1,1,1,1,0,0,0
20251222,4484,ランサーズ,2,2,2,2,2,0,0,0
20251222,4486,ユナイトアンドグロウ,1,2,2,2,2,0,0,0
20251222,4487,スペースマーケット,2,2,2,2,2,0,0,0
20251222,4488,ＡＩ　ｉｎｓｉｄｅ,2,2,2,2,2,0,0,0
20251222,448A,ＳＳゴールドヘッジ有,2,0,2,2,2,0,0,0
20251222,4490,ビザスク,2,2,2,2,2,0,0,0
20251222,4491,Ｃマネージメント,2,2,2,2,2,0,0,0
20251222,4492,ゼネテック,2,2,2,2,2,0,0,0
20251222,4493,サイバーセキュリ,1,2,2,2,2,0,0,0
20251222,4494,バリオセキュア,2,2,2,2,2,0,0,0
20251222,4495,アイキューブド,2,2,2,2,2,0,0,0
20251222,4496,コマースワン,2,2,2,2,2,0,0,0
20251222,4498,サイバートラスト,1,2,2,2,2,0,0,0
20251222,4499,Ｓｐｅｅｅ,1,2,2,2,2,0,0,0
20251222,449A,ＳＳＳＰヘッジ無,2,0,2,2,2,0,0,0
20251222,4502,武田薬品工業,1,1,1,1,1,1,1,1
20251222,4503,アステラス製薬,1,1,1,1,1,0,0,0
